"","saledate","neigh","saleprice","landval","imprval","totalval","mbmancls","mbyrblt","mbeffyr","heattype","baseste","garagefl","carptfl","mktrcnld","linmcls","mbmclsdv","bedrooms","baths","familyrm","fireplcs","flrarea1","flrarea2","bsmtfin","mbmktval","mb_rcn","cp_mancl","cp_area","cpmktval","cp_rcn","gr_mancl","gar_area","gar_type","grmktval","gr_rcn","ob1mktval","lcs_val","width","depth","lot_size","conduit","alley","sidewalk","culdesac","corner","wooded","pie_shpe","slope","abv_road","splitlvl","crwlarea","bsmtarea","unfinbmt","area1_2","totarea","linmcdv","random","month"
"1",11017,716,221077.96676,50636.3,148013.8,198650.1,140,2000,2000,2,0,0,1,190804.541928,1,10,3,2.75,1,2,1375,0,950,183064.82424867,222070.1253498,931,420,7740.5362398,10058.5852731,0,0,0,0,0,0,48711.25,59.9,123.7,7412,1,0,0,0,0,0,0,1,0,0,0,1346,396,1375,2325,1.1,0.0022967,10
"2",200817,715,171606.697794,50982.404,98241.374,149223.778,90,1987,1987,3,0,1,0,136246.121179,0.945,2,3,2.25,2,1,1793,0,400,130495.13247435,192892.18287465,0,0,0,0,910,308,2,5751.1684062,7913.51715735,0,48572.47,93,120,11160,0,1,0,0,0,0,0,0,0,0,0,1793,1393,1793,2193,0.9639,0.01876649,8
"3",200517,715,123781.880376,50982.404,71031.664,122014.068,90,1989,1989,2,0,0,0,84635.836019,0.945,2,2,1,1,0,950,0,480,84636.464974425,112848.08086125,0,0,0,0,0,0,0,0,0,0,49945.48,62,115,7130,1,0,0,0,0,0,0,0,0,0,0,950,470,950,1430,0.9639,0.02751608,5
"4",230617,715,122375.268099,38809.639,84922.937,123732.576,90,1989,1989,6,1,0,1,105673.4964775,0.945,0,3,1,0,0,1128,0,750,101633.751723035,139418.9317458,921,312,4040.0502471,5940.39413835,0,0,0,0,0,0,33769.41,65,110,7150,0,0,0,0,0,0,0,0,0,0,0,1128,378,1128,1878,0.945,0.03110882,6
"5",160417,715,128001.717207,41530.61,88789.58,130320.19,90,1989,1989,2,1,1,0,113851.714018,0.945,0,3,1,0,0,1040,0,504,105799.269592345,130328.01003285,0,0,0,0,920,312,2,8052.60615705,11031.69845295,0,36170.91,60,110,6600,1,0,0,0,0,0,0,0,0,0,0,1040,536,1040,1544,0.945,0.03715873,4
"6",240717,715,126595.10493,41673.819,76187.188,117861.007,90,1985,1985,2,0,0,1,104819.914115,0.945,0,3,1,0,1,1200,0,0,100007.83006879,128071.8570726,921,296,4811.50900125,6621.2833113,0,0,0,0,0,0,42858.76,50,120,6000,0,1,0,0,0,0,0,0,0,0,0,1200,1200,1200,1200,0.945,0.03718209,7
"7",310317,715,109715.757606,48834.269,70745.246,119579.515,80,1988,1988,2,1,0,0,91586.173035,0.783,8,3,1,0,0,912,0,912,91586.900331745,116714.0981853,0,0,0,0,0,0,0,0,0,0,46376.88,62.5,118.4,7400,0,1,0,0,0,0,0,0,0,0,0,912,0,912,1762,0.84564,0.03865395,3
"8",310717,716,138173.729225,58582.304,75409.136,133991.44,90,1992,1992,2,0,0,0,90312.6079835,0.945,2,3,1,0,0,1060,0,0,90312.75174474,117594.8973045,0,0,0,0,0,0,0,0,0,0,49957.81,55.2,138.5,7645,1,0,0,0,0,0,0,1,1,0,0,1060,1060,1060,1060,0.9639,0.04497835,7
"9",150417,716,121592.881718,49078.26,62321.6,111399.86,90,1996,1996,2,0,0,0,75629.194333,0.945,-5,2,1,0,0,792,0,110,75628.637258195,94926.6249813,0,0,0,0,0,0,0,0,0,0,40049,44,114,5016,1,0,0,0,0,0,0,0,0,0,0,792,682,792,902,0.89775,0.05013293,4
"10",120317,716,120013.753384,50480.496,78525.216,129005.712,90,1996,1996,2,0,0,0,95885.153049,0.945,2,3,1,0,1,1000,0,0,95884.560033885,120352.41758925,0,0,0,0,0,0,0,0,0,0,41176.18,44,117,5148,1,0,0,0,0,0,0,1,1,0,0,1000,1000,1000,1000,0.9639,0.05040468,3
"11",51017,716,148438.063396,52973.36,81329.688,134303.048,90,1991,1991,2,0,0,0,97631.852115,0.945,4,3,1.75,1,0,1036,0,576,97631.45677159,128125.22843295,0,0,0,0,0,0,0,0,0,0,47929.43,60,120,7200,1,0,0,0,0,0,0,0,0,0,0,1036,460,1036,1612,0.9828,0.05838211,10
"12",300617,716,156333.705066,55154.616,92391.772,147546.388,90,1996,1996,2,0,0,1,117201.35091,0.945,4,3,1.5,1,1,1060,0,450,113066.09478171,136727.721333,921,264,4135.47177015,5324.1975234,0,0,0,0,0,0,44917.49,50,114,5700,1,0,0,0,0,0,0,0,0,0,0,1060,610,1060,1510,0.9828,0.05970844,6
"13",90917,715,122375.268099,41673.819,74039.053,115712.872,90,1984,1984,2,0,0,0,97195.1773485,0.945,0,2,1,0,0,972,0,380,97194.35072137,122767.0673166,0,0,0,0,0,0,0,0,0,0,42858.76,50,120,6000,0,1,0,0,0,0,0,1,0,0,0,972,592,972,1352,0.945,0.06252948,9
"14",10417,736,118140.918987,49001.436,82576.494,131577.93,90,1994,1994,2,0,0,0,99815.2259475,0.945,3,3,1.5,1,1,1037,0,400,99814.920454865,127968.3489798,0,0,0,0,0,0,0,0,0,0,39963.82,60,126.2,7572,1,0,0,0,0,0,0,0,0,0,0,1037,637,1037,1437,0.97335,0.08053904,4
"15",101017,715,129759.98255325,41673.819,69313.156,110986.975,90,1983,1983,2,0,0,1,94413.3973545,0.945,0,3,1,1,1,925,0,121,90988.950707235,118330.77515175,921,216,3423.85363215,4754.903013,0,0,0,0,0,0,42858.76,50,120,6000,0,1,0,0,0,0,0,1,0,0,0,925,804,925,1046,0.945,0.0880649,10
"16",290517,715,136441.390869,43535.536,82918.011,126453.547,90,1987,1987,3,0,1,0,118994.772379,0.945,-1,3,1.5,1,1,1001,0,652,108970.858188605,132513.0011793,0,0,0,0,920,448,2,10024.1118621,13619.40077295,0,44810.48,60,120,7200,0,1,0,0,0,0,0,0,0,0,0,1001,349,1001,1653,0.93555,0.09657348,5
"17",300617,731,116640.6037195,55124.696,73114.492,128239.188,90,1984,1984,6,0,0,1,85906.3259775,0.945,0,2,1,0,0,945,0,0,82439.66743614,95114.2333995,921,216,3467.5211088,4576.9984785,0,0,0,0,0,0,43947.37,60,110,6600,0,1,0,0,0,0,0,0,0,0,945,0,0,945,945,0.945,0.1085114,6
"18",280517,736,158884.38976585,49455.153,99364.023,148819.176,90,1998,1998,2,0,1,0,132510.1259545,0.945,2,3,1,1,1,1008,0,350,116176.926283915,127465.36434135,0,0,0,0,920,672,2,16333.25358105,21398.68087245,0,43120.93,64,110,7040,0,0,1,0,0,0,0,0,1,0,0,1008,658,1008,1358,0.9639,0.113221,5
"19",250617,736,137831.0721515,49303.914,91197.117,140501.031,140,1994,1994,2,0,1,0,119167.1754,1,0,3,2,1,0,1030,0,550,110913.64921728,138358.2304377,0,0,0,0,920,308,1,8252.8028037,11432.6246853,0,40152.48,65,120,7800,1,0,0,0,0,0,0,0,0,0,0,980,430,1030,1580,1,0.1284937,6
"20",180917,715,165980.248686,43965.163,115569.663,159534.826,92,1985,1985,2,0,1,1,173126.2702855,0.945,0,4,1.5,1,2,819,819,400,152053.082830565,167215.70660445,921,358,5359.7784303,7410.5325189,920,432,3,15713.8223382,15820.5650589,0,45171.22,62.5,120,7500,0,1,0,0,0,0,0,0,0,0,0,819,419,1638,2038,0.945,0.1386521,9
"21",260617,713,122055.273459,42853.008,68740.32,111593.328,90,1980,1980,2,0,0,0,83510.904316,0.945,0,3,1,0,1,1212,0,121,83511.01213693,129273.52133745,0,0,0,0,0,0,0,0,0,0,34475.45,50,121.9,6095,0,1,1,0,0,0,0,0,0,0,0,1212,1091,1212,1333,0.945,0.1410832,6
"22",270817,715,140661.2277,43535.536,93515.477,137051.013,92,1986,1986,2,0,0,1,127527.001973,0.945,3,4,1.75,1,1,820,820,275,123363.155328105,159997.6344456,921,288,4164.58342125,5744.6991504,0,0,0,0,0,0,44689.76,60,120.1,7206,0,1,0,0,0,1,0,0,0,0,0,820,545,1640,1915,0.97335,0.1449053,8
"23",71017,715,151914.125916,41673.819,106977.123,148650.942,140,2002,2002,2,0,0,1,133139.81226,1,0,3,1.75,0,1,1206,0,0,126608.21368923,148517.8984107,921,380,6530.9703732,8283.6415935,0,0,0,0,0,0,42858.76,50,120,6000,0,1,0,0,0,0,0,1,0,0,0,1206,1206,1206,1206,1,0.1457253,10
"24",180917,713,81370.182306,45631.872,49873.296,95505.168,80,1937,1973,2,0,0,0,72151.384893,0.783,0,4,1,0,0,816,0,0,72151.331676165,87831.72532575,0,0,0,0,0,0,0,0,0,0,41131.27,50,120,6000,0,1,0,0,0,0,0,0,0,0,0,816,816,816,816,0.783,0.1458048,9
"25",210517,731,113354.9529105,55124.696,70308.744,125433.44,90,1978,1978,2,0,0,0,79020.1625815,0.945,0,2,1,0,1,902,0,0,79020.863417545,107658.1203957,0,0,0,0,0,0,0,0,0,0,43947.37,60,110,6600,0,1,0,0,0,0,0,1,1,0,0,902,902,902,902,0.945,0.1480587,5
"26",101017,715,128705.0233455,43249.118,75041.516,118290.634,81,1985,1985,2,0,0,0,102621.5707195,0.783,3,4,1.5,1,0,979,400,270,102622.298016245,131658.98195835,0,0,0,0,0,0,0,0,0,0,44421.29,58,120,6960,0,1,0,0,0,0,0,0,0,0,0,979,709,1379,1649,0.80649,0.1558606,10
"27",300717,736,140860.3264845,51421.26,94978.092,146399.352,90,1993,1993,2,0,0,0,112356.597122,0.945,0,3,1.75,2,1,1092,0,800,111817.45653169,143840.6680851,0,0,0,0,0,0,0,0,0,539.10465,44793.68,60,120,7200,1,0,0,0,0,0,0,1,1,0,0,1092,292,1092,1892,0.945,0.1612239,7
"28",280817,713,98500.747002,43438.032,48849.504,92287.536,80,1979,1979,3,0,1,0,66155.621483,0.783,0,2,1,0,0,768,0,132,64317.245917925,84158.1672057,0,0,0,0,910,0,3,1839.1738176,2546.42555475,0,39120.28,46,120,5520,0,1,0,0,1,0,0,1,1,0,0,768,636,768,900,0.783,0.1640551,8
"29",51017,737,180429.455598,56092.608,94286.72,150379.328,90,1990,1990,6,0,1,0,121147.596948,0.945,3,3,1.5,1,1,1135,0,400,114224.70255518,141933.85493805,0,0,0,0,920,312,1,6922.103706,9404.68061925,0,44600.75,60,100,6000,1,0,0,0,1,0,0,0,0,1,0,1135,735,1135,1535,0.97335,0.1670506,10
"30",300917,716,178441.501742,62321.6,108127.976,170449.576,140,1997,1997,2,0,0,1,140739.099228,1,2,3,1.5,1,1,1232,0,600,133439.38635573,164727.1089828,921,456,7300.2268521,9789.6024954,0,0,0,0,0,0,51758.24,65,140,9100,1,0,0,0,0,0,0,1,1,0,0,1232,632,1232,1832,1.02,0.1699467,9
"31",81017,713,121341.49993,46363.152,55577.28,101940.432,81,1971,1971,2,0,0,0,74471.638899,0.783,8,3,1,0,0,780,312,0,74471.2841201,104446.5533811,0,0,0,0,0,0,0,0,0,0,44027.78,60,110,6600,0,1,0,0,0,0,0,0,0,0,780,0,0,1092,1092,0.84564,0.1721292,10
"32",280717,716,137384.165058,50792.104,78057.804,128849.908,140,2000,2000,2,0,0,0,98863.068486,1,-2,3,1.5,0,0,960,0,0,98863.67764728,125222.619249,0,0,0,0,0,0,0,0,0,0,42959.75,45,115,5175,1,0,0,0,0,0,0,0,0,0,0,960,960,960,960,0.98,0.1731405,7
"33",130817,715,151914.125916,51268.822,102251.226,153520.048,140,1990,1990,2,0,0,1,133524.345318,1,-2,3,2.5,2,2,1176,0,646,128271.41434653,171199.8283086,921,286,4492.1837142,6424.747875,0,0,0,0,0,761.4516,50099.77,60,120,7200,1,0,0,0,0,0,0,0,0,0,0,1176,530,1176,1822,0.98,0.1755463,8
"34",140717,716,129488.523388,54219.792,81485.492,135705.284,140,1999,1999,2,0,0,1,108512.563887,1,-2,2,1.5,1,0,936,0,477,103308.57521712,125513.874486,921,286,5204.9024118,6834.2184729,0,0,0,0,0,0,45783.97,58,105,6090,1,0,0,0,0,0,0,0,0,0,0,936,459,936,1413,0.98,0.1800245,7
"35",101017,713,114203.76464,42706.752,72981.744,115688.496,90,1979,1979,2,0,1,0,95214.8662675,0.945,2,3,1,1,1,1014,0,439,88679.19277462,128751.1289316,0,0,0,0,920,288,2,6535.56567195,10575.61591905,0,34360.13,50,120.7,6035,0,1,1,0,0,0,0,0,0,0,0,1014,575,1014,1453,0.9639,0.1804319,10
"36",280717,731,137997.333978,46542.408,73279.536,119821.944,80,1971,1971,2,0,1,0,84609.4459665,0.783,0,3,1.75,1,0,954,0,400,78621.77151542,101871.39073545,0,0,0,0,910,336,2,5986.8939375,7185.86923005,0,38775,60,110,6600,0,1,0,0,1,0,0,0,0,0,0,954,554,954,1354,0.783,0.1822008,7
"37",280817,715,151914.125916,55851.51,109411.676,165263.186,140,1989,1989,5,0,1,0,141892.698402,1,0,3,2.75,1,2,1264,0,860,137415.97215528,186319.4016411,0,0,0,0,910,220,1,4476.7643193,6455.5866648,0,53085.78,80,118.5,9480,1,0,0,0,0,0,0,0,0,0,0,1264,404,1264,2124,1,0.1839397,8
"38",71017,734,86618.0597205,28540.666,40146.414,68687.08,90,1993,1993,2,0,0,0,66297.2928415,0.945,-5,3,1,0,0,960,0,0,66297.2928415,85654.56410595,0,0,0,0,0,0,0,0,0,0,28248.89,50,125,6250,0,0,0,0,1,0,0,0,0,0,960,0,0,960,960,0.89775,0.1847721,10
"39",220417,716,164229.346736,59672.932,92547.576,152220.508,90,1996,1996,2,0,0,0,113269.480996,0.945,0,3,1.75,1,1,1056,0,415,113268.780159955,142171.6000887,0,0,0,0,0,0,0,0,0,0,48646.28,62,119,7381,1,0,0,0,0,0,0,0,0,0,0,1040,625,1056,1471,0.945,0.1856787,4
"40",260617,737,143704.87614,53375.872,96204.416,149580.288,90,1998,1998,2,0,0,1,120191.584702,0.945,0,3,1.5,1,1,1080,0,980,115966.29809716,137392.43736645,921,264,4224.4240374,5324.1975234,0,0,0,0,0,0,49651.43,57.8,128.3,7418,1,0,0,0,0,0,0,0,0,0,0,1080,100,1080,2060,0.945,0.1880382,6
"41",11017,715,151210.8197775,46256.507,93085.85,139342.357,90,1988,1988,2,0,1,0,124658.965235,0.945,4,3,1.75,1,1,1106,0,250,111903.443723365,138031.2763767,0,0,0,0,920,638,1,12755.75512365,18265.9437513,0,39892.7,74.5,117,8717,1,0,0,0,1,0,0,0,1,1,0,1106,856,1106,1356,0.9828,0.1881311,10
"42",290517,713,111348.670524,45631.872,74590.56,120222.432,90,1983,1983,2,1,0,0,96000.162041,0.945,0,3,1,0,1,1052,0,390,96000.970697975,129731.2211853,0,0,0,0,0,0,0,0,0,0,41131.27,50,120,6000,0,1,0,0,0,0,0,0,0,0,0,1052,662,1052,1442,0.945,0.1900549,5
"43",170917,734,96960.5146125,33988.262,52225.866,86214.128,90,1977,1977,2,0,1,0,93942.5792935,0.945,0,2,1,0,2,829,0,380,87403.401620395,116068.1529357,0,0,0,0,920,240,2,6538.80029985,9661.8335373,0,32695.99,78.8,120,9466,0,0,0,0,1,0,0,1,1,0,0,829,449,829,1209,0.945,0.1908709,9
"44",150417,715,119562.043545,44681.208,86641.445,131322.653,90,1989,1989,2,0,1,0,110617.086118,0.945,3,3,1.75,1,0,1068,0,525,103594.870678495,134128.69781535,0,0,0,0,920,320,2,7022.3771709,10032.19843185,0,39081.97,58,117.5,6815,1,0,0,0,0,1,0,0,0,0,0,1068,543,1068,1593,0.97335,0.1949074,4
"45",150417,736,162065.1068155,54143.562,119781.288,173924.85,142,1997,1997,2,0,0,1,146158.730991,1,2,3,1.75,1,1,824,500,400,141800.35335921,179558.8536105,921,231,3978.2038842,5335.1106354,0,0,0,0,0,380.7258,49205.21,60,120,7200,0,0,0,0,0,0,0,1,1,0,0,794,394,1324,1724,1.02,0.1974317,4
"46",300617,713,124910.367575,51335.856,68886.576,120222.432,90,1983,1983,2,0,0,0,88528.171592,0.945,0,3,1,0,0,1077,0,0,88527.52466642,119631.09556755,0,0,0,0,0,0,0,0,0,0,45949.33,60,135,8100,1,0,0,0,0,0,0,0,1,0,0,1077,1077,1077,1077,0.945,0.1978873,6
"47",140817,737,221944.197594,59608.384,157570.688,217179.072,140,2004,2004,2,0,1,0,207461.295678,1,4,3,2,1,2,1468,0,750,193158.9502752,216142.2246438,0,0,0,0,920,440,1,14302.3454028,17711.7449418,0,53375.95,76.3,92.2,7034,1,0,0,0,1,0,0,0,0,0,0,1428,678,1468,2218,1.04,0.1985405,8
"48",240617,715,161760.411855,55421.883,98957.419,154379.302,140,1989,1989,6,0,0,1,131557.896561,1,-2,3,1.75,1,2,1312,0,375,123997.71013266,163192.0225572,921,512,7560.6432993,10901.5121943,0,0,0,0,0,0,53411.28,68,130,8840,1,0,0,0,0,1,0,0,0,0,0,1296,921,1312,1687,0.98,0.1993572,6
"49",270317,716,224236.223428,50168.888,165931.26,216100.148,145,2013,2013,2,0,1,0,209540.626295,1.22,-4,3,2.75,1,1,1557,0,700,198533.0251905,198517.044726,0,0,0,0,920,200,1,11006.682687,11902.6908,0,48319.36,60,120,7200,1,0,0,0,0,0,0,1,1,0,0,1557,857,1557,2257,1.1712,0.1993922,3
"50",280517,716,213182.32509,57024.264,125266.416,182290.68,142,1995,1995,2,0,1,0,156819.053391,1,4,3,1.75,2,1,1132,352,299,151760.67330333,195632.7161607,0,0,0,0,920,78,3,5057.5615272,6928.4481084,0,48826.69,60,116,6960,1,0,0,0,0,0,0,0,0,1,0,1132,833,1484,1783,1.04,0.2020511,5
"51",20617,713,78372.3334842,35686.464,54407.232,90093.696,80,1980,1988,2,0,0,0,68718.8990355,0.783,0,3,2,0,0,1104,0,0,68718.420083985,87571.4950026,0,0,0,0,0,0,0,0,0,0,38197.89,42.9,119.8,5155,0,1,0,0,0,0,0,0,0,0,1104,0,0,1104,1104,0.783,0.2045058,6
"52",120617,713,121341.49993,41390.448,65815.2,107205.648,80,1976,1976,3,0,1,0,92544.076065,0.783,0,3,1.5,1,1,924,0,620,87387.22284194,105495.45719895,0,0,0,0,910,308,2,5156.7113115,7292.8350684,0,37293.6,50,105.1,5255,0,1,0,0,0,0,0,0,0,0,0,924,304,924,1544,0.783,0.2057534,6
"53",50817,716,156333.705066,54687.204,91924.36,146611.564,140,1996,1996,2,0,1,0,119117.681046,1,-3,3,1.5,1,1,1080,0,442,113367.97905069,142002.3474324,0,0,0,0,910,280,2,5749.7210316,7793.6474889,0,44443.29,73.3,108,7916,1,0,0,0,0,0,0,0,0,0,0,1080,638,1080,1522,0.97,0.2095387,8
"54",300417,713,178443.38225,47240.688,153130.032,200370.72,140,2014,2014,2,0,1,0,194752.668474,1,8,3,2,0,1,1272,0,0,183805.83087321,181767.2536134,0,0,0,0,920,401,1,10946.0571129,11756.4319782,0,45744.55,66,110,7260,0,1,1,0,0,0,0,0,0,0,0,1246,1246,1272,1272,1.08,0.2102493,4
"55",20317,713,125624.141104,49727.04,76638.144,126365.184,90,1983,1983,2,0,0,1,100104.545443,0.945,-3,3,1.5,1,2,1040,0,550,98790.765381105,131749.6289949,911,132,1133.73707895,1573.64647335,0,0,0,0,0,179.70155,44793.68,60,120,7200,0,0,1,0,0,0,0,0,0,0,0,1040,490,1040,1590,0.91665,0.2111582,3
"56",250817,732,126042.294665,53237.184,81464.592,134701.776,90,1980,1980,2,0,0,0,99443.243739,0.945,0,2,1.75,1,2,1008,0,592,98903.27652156,137455.5126105,0,0,0,0,0,0,0,0,0,539.10465,47009.63,75,121.6,9120,0,1,1,0,0,0,0,0,1,0,0,1008,416,1008,1600,0.945,0.2121401,8
"57",310817,716,181441.8455766,53129.164,100805.188,153934.352,140,1999,1999,2,0,0,0,128616.789756,1,0,3,1.5,0,1,1132,0,900,128616.46613907,164552.3558406,0,0,0,0,0,0,0,0,0,0,48018.44,63,115,7245,1,0,0,0,0,0,0,0,0,0,0,1056,156,1132,2032,1,0.2124138,8
"58",30717,716,126330.26672,56712.656,87406.044,144118.7,140,1999,1999,2,0,0,0,111177.644487,1,0,3,2,0,1,1058,0,0,111178.06328538,142240.4914203,0,0,0,0,0,0,0,0,0,0,48005.8,50,120,6000,1,0,0,0,0,0,0,0,0,0,0,1040,1040,1058,1058,1,0.2134032,7
"59",290617,737,150091.759524,71434.176,103076.16,174510.336,90,1994,1994,2,0,0,1,130204.555068,0.945,0,3,1.5,1,0,1197,0,905,124487.8893594,152270.1083925,921,364,5717.20481325,7522.12718145,0,0,0,0,0,0,44216.92,88.7,144.9,12848,1,0,0,1,0,1,0,0,0,0,0,1197,292,1197,2102,0.945,0.216289,6
"60",130417,737,150091.759524,57530.88,97323.072,154853.952,90,1991,1991,2,0,0,1,122888.9049675,0.945,2,3,1,1,1,1124,0,1000,117865.99506283,148276.96024995,921,220,3585.58502715,4832.5340826,0,0,0,0,0,1437.6124,45738.48,62,106,6572,1,0,0,0,0,0,0,0,0,0,0,1112,112,1124,2124,0.9639,0.2177447,4
"61",260617,737,165899.2958994,57051.456,100359.424,157410.88,90,1993,1993,2,0,0,1,125837.807403,0.945,4,3,1.5,1,2,1022,0,841,121350.462027795,150984.34380225,921,300,4488.04621125,5953.33264995,0,0,0,0,0,0,45217.66,59.9,105.2,6300,1,0,0,1,1,0,0,0,0,0,0,1008,167,1022,1863,0.9828,0.2178872,6
"62",190617,716,134225.90839,51726.928,74162.704,125889.632,90,1996,1996,2,0,0,0,90445.5871305,0.945,0,3,1,0,1,1000,0,0,90446.467668095,113525.7354063,0,0,0,0,0,0,0,0,0,0,42233.57,44,120,5280,1,0,0,0,0,0,0,0,1,0,0,1000,1000,1000,1000,0.945,0.2209634,6
"63",250617,731,106783.6512925,57930.444,59250.796,117181.24,80,1976,1989,2,0,0,0,63469.94521,0.783,0,2,1,1,0,560,0,200,62582.14649064,78504.94282365,0,0,0,0,0,0,0,0,0,886.94725,46184.21,60,110,6600,0,1,1,0,0,0,0,0,0,0,0,560,360,560,760,0.783,0.2223201,6
"64",10617,713,154175.082264,52213.392,83950.944,136164.336,90,1973,1973,2,0,1,0,113479.7318095,0.945,0,2,1.5,1,0,1059,0,750,107897.968054485,141458.36463675,0,0,0,0,920,260,1,5581.35044145,8414.88448185,0,48646.09,90,110,9900,0,1,1,0,1,0,0,0,0,0,0,1059,309,1059,1809,0.945,0.2230533,6
"65",300317,737,166058.967984,60087.808,102436.928,162524.736,90,2006,2006,8,0,0,1,128493.796312,0.945,2,2,1.5,0,1,926,0,350,121827.30009072,133908.74311815,921,360,6666.5681019,7936.15955265,0,0,0,0,0,0,53438.67,65.4,122.8,8030,1,0,0,0,0,0,0,0,1,1,0,894,544,926,1276,0.9639,0.2246029,3
"66",11017,713,115631.311698,41390.448,72250.464,113640.912,90,1982,1982,2,0,0,0,92075.480189,0.945,0,3,1.75,0,0,1040,0,432,92076.109144425,125786.59246125,0,0,0,0,0,0,0,0,0,0,37293.6,50,105.1,5255,0,1,0,0,0,0,0,0,0,0,0,1040,608,1040,1472,0.945,0.2247992,10
"67",270317,716,200549.298418,53752.38,129628.928,183381.308,140,2000,2000,2,1,0,1,175109.120823,1,2,3,1.75,1,2,1184,0,1000,165323.40173076,197114.6913372,921,528,9213.9450858,11974.0167729,0,0,0,0,0,571.0887,45662.34,62,105,6510,1,0,0,0,1,0,0,0,0,0,0,1104,104,1184,2184,1.02,0.2268946,3
"68",51017,713,149892.44109,49727.04,89508.672,139235.712,90,1984,1984,2,0,0,1,118617.399124,0.945,2,3,1.75,1,0,1148,0,1148,115688.08415745,152027.5113,911,288,2928.95556345,4059.4580145,0,0,0,0,0,0,44793.68,60,120,7200,0,0,0,0,1,0,0,0,0,0,0,1148,0,1148,2291,0.9639,0.2281267,10
"69",270317,715,102682.696221,41673.819,68740.32,110414.139,90,1985,1985,2,0,0,1,79796.4732775,0.945,-2,2,1.5,1,0,950,0,552,74353.09768614,94790.7706095,911,276,5443.8787557,7701.6490299,0,0,0,0,0,0,36724.48,50,120,6000,0,1,0,0,0,0,0,1,0,0,0,950,398,950,1502,0.9261,0.2286347,3
"70",110317,716,145279.806728,55154.616,80083.256,135237.872,90,1998,1998,2,0,0,0,95574.2693675,0.945,2,2,1.5,1,1,895,0,250,95573.87402409,117514.031607,0,0,0,0,0,0,0,0,0,0,48540.27,77.5,125,9688,1,0,0,0,0,0,1,0,0,0,0,836,586,895,1145,0.9639,0.2308934,3
"71",160317,734,102002.46137235,29961.778,61344.668,91306.446,90,1995,1995,2,0,1,0,108967.425889,0.945,-4,3,1.75,0,0,1040,0,250,101835.17919043,120135.69751995,0,0,0,0,920,220,2,7132.3545195,9283.382073,0,29667.12,50,120.2,6010,0,1,0,0,0,0,0,1,1,0,0,1040,790,1040,1290,0.9072,0.2344007,3
"72",10617,716,163439.782569,59828.736,90833.732,150662.468,90,1996,1996,4,0,0,0,98091.888083,0.945,2,3,1,0,1,1032,0,0,98092.64282951,123124.49369955,0,0,0,0,0,0,0,0,0,0,50118.16,65,130,8450,1,0,0,0,0,0,0,0,0,0,0,990,990,1032,1032,0.9639,0.2372648,6
"73",100617,716,250888.751449252,55777.832,187899.624,243677.456,145,2015,2015,2,0,1,0,242080.15832,1.22,4,3,2.25,0,2,1741,0,100,226982.6604045,226982.6604045,0,0,0,0,930,223,3,15096.579498,16106.6550645,0,47230.49,55.7,125,6971,1,0,0,0,0,0,0,0,0,0,0,1741,1641,1741,1841,1.2688,0.2435416,6
"74",310717,716,171335.424239,52194.34,100337.776,152532.116,90,1998,1998,2,0,1,0,135509.344824,0.945,4,3,2,1,1,1092,0,1092,122858.39164431,144382.46825835,0,0,0,0,920,520,1,12650.6297169,17018.99469585,0,42673.37,55,119,6545,1,0,0,0,1,0,0,0,0,0,0,1092,0,1092,2129,0.9828,0.2456431,7
"75",220717,716,205286.68342,53596.576,119657.472,173254.048,140,1998,1998,2,0,1,0,148738.148286,1,0,3,2.5,1,2,1184,0,560,144805.46017119,182216.1293316,0,0,0,0,920,0,3,3267.1984527,4334.563233,666.27015,48429.22,63,120,7560,1,0,0,0,0,0,0,0,0,1,0,1144,584,1184,1744,1,0.2486277,7
"76",300317,715,125891.7987915,45683.671,88073.535,133757.206,140,1988,1988,2,0,1,0,109007.507427,1,-2,3,1.75,1,2,1126,0,550,106008.16861089,155042.0157195,0,0,0,0,920,0,3,2999.9289411,4334.563233,0,46924.64,60,120,7200,0,1,0,0,0,0,0,0,0,0,0,1126,576,1126,1676,0.98,0.2493819,3
"77",31017,737,150091.759524,50659.136,82620.736,133279.872,90,1998,1998,2,0,0,0,99211.4287395,0.945,2,2,1.75,0,1,941,0,240,99211.734232135,121987.5219927,0,0,0,0,0,0,0,0,0,0,47149.35,57,105,5985,1,0,0,0,1,0,0,0,0,0,0,912,672,941,1181,0.9639,0.2495937,10
"78",310317,737,139713.074025,53056.256,91090.56,144146.816,90,1998,1998,2,0,0,0,109813.8201895,0.945,2,3,1,1,1,1054,0,712,109813.514696865,135021.45511575,0,0,0,0,0,0,0,0,0,0,49087.57,66.1,122.6,8106,1,0,0,0,0,0,1,0,0,0,0,1038,326,1054,1766,0.9639,0.2531521,3
"79",210817,736,134498.8923852,52026.216,73048.437,125074.653,90,1990,1990,2,0,0,1,96774.6757215,0.945,0,3,1,0,0,973,0,0,91201.393879645,113265.34786035,921,288,5573.2638717,5610.46209255,0,0,0,0,0,0,45261.07,63,120,7560,1,0,0,0,0,0,0,0,1,0,0,960,960,973,973,0.945,0.2533769,8
"80",310317,737,151688.48037,58170.112,86935.552,145105.664,90,1994,1994,2,0,0,0,104789.3648515,0.945,2,3,1.5,1,1,1040,0,812,104789.562523205,134345.41788465,0,0,0,0,0,0,0,0,0,0,46174.37,66,106,6998,1,0,0,1,0,0,0,0,0,0,0,1040,228,1040,1852,0.9639,0.2548578,3
